date,open,high,low,close,volume
2026-06-23,3599.000,3602.000,3479.000,3500.000,19254
2026-06-24,3492.000,3507.000,3404.000,3406.000,19873
2026-06-25,3424.000,3448.500,3397.000,3435.500,12832
2026-06-26,3434.500,3503.500,3387.000,3498.000,12384
2026-06-29,3493.500,3525.000,3445.000,3487.000,13673
2026-06-30,3487.000,3558.000,3466.500,3552.000,17108
2026-07-01,3542.000,3551.500,3476.000,3490.500,14231
2026-07-02,3487.500,3503.500,3432.500,3472.500,12887
2026-07-03,3484.000,3549.000,3472.000,3545.500,10055
2026-07-06,3545.500,3594.000,3535.000,3577.500,13280
2026-07-07,3581.500,3600.000,3553.500,3568.000,11293
2026-07-08,3566.000,3584.000,3512.000,3528.000,11084
2026-07-09,3526.500,3638.000,3526.500,3616.000,15983
2026-07-10,3616.000,3637.500,3580.000,3610.000,12729
2026-07-13,3602.500,3605.000,3556.000,3565.000,10083
2026-07-14,3565.000,3617.500,3554.000,3579.000,8200
2026-07-15,3579.000,3614.000,3542.500,3551.500,11705
2026-07-16,3556.500,3596.000,3548.500,3579.000,9142
2026-07-17,3574.500,3583.000,3500.500,3528.000,13779
2026-07-20,3530.500,3553.000,3503.000,3515.000,9836
2026-07-21,3518.500,3577.500,3509.500,3546.500,10022
2026-07-22,3556.000,3598.000,3544.000,3585.500,10390
2026-07-23,3590.000,3621.500,3576.000,3580.000,12375
2026-07-24,3581.500,3616.000,3564.000,3587.500,9338
2026-07-27,3591.500,3627.500,3591.500,3615.000,8467
2026-07-28,3611.000,3611.500,3558.000,3565.000,12060
2026-07-29,3563.500,3594.000,3555.000,3573.000,7566
2026-07-30,3582.500,3625.500,3571.500,3607.000,9627
2026-07-31,3615.000,3648.500,3600.000,3638.000,13619
2026-08-03,3645.500,3703.500,3618.000,3631.500,18484
2026-08-04,3642.000,3684.500,3635.000,3662.000,11300
2026-08-05,3665.500,3748.000,3655.500,3745.000,13766
2026-08-06,3750.000,3803.000,3717.500,3767.500,21069
2026-08-07,3764.000,3798.000,3697.000,3698.000,14928
2026-08-10,3711.500,3745.500,3687.000,3733.000,11310
2026-08-11,3737.000,3752.000,3708.500,3732.000,10578
2026-08-12,3727.500,3786.000,3726.000,3744.500,10779
2026-08-13,3745.000,3758.500,3697.500,3743.000,11520
2026-08-14,3745.000,3784.000,3720.000,3759.500,10198
2026-08-17,3765.000,3790.000,3737.000,3756.500,10399
2026-08-18,3762.500,3767.000,3689.000,3695.000,13712
2026-08-19,3689.000,3717.000,3649.500,3710.500,16557
2026-08-20,3710.500,3762.000,3683.500,3746.500,14283
2026-08-21,3746.500,3840.000,3752.000,3819.000,16782
2026-08-24,3819.000,3851.500,3797.500,3827.000,13218
2026-08-25,3830.000,3893.500,3814.000,3883.000,14092
2026-08-26,3884.000,3949.500,3872.000,3885.500,21155
2026-08-27,3892.500,3933.000,3840.000,3886.500,20087
2026-08-28,3889.500,3955.000,3859.500,3875.000,21300
2026-09-01,3926.500,3990.000,3890.500,3904.000,22832
2026-09-02,3906.000,3920.500,3840.500,3877.000,18965
2026-09-03,3880.000,3915.000,3845.500,3897.500,15411
2026-09-04,3903.000,3957.000,3902.500,3940.000,14036
2026-09-07,3948.000,3998.000,3933.000,3987.500,11440
2026-09-08,3987.000,4035.000,3972.000,4019.000,14297
2026-09-09,4012.000,4048.000,3990.000,4046.000,4450
